caseid;activity;timestamp
1002661;Book Invoice;04/05/2016 10:36
1002662;Create Purchase Order Item;10/04/2016 10:36
1002662;Send Purchase Order;13/04/2016 10:36
1002662;Receive Goods;21/04/2016 10:36
1002662;Scan Invoice;24/04/2016 10:36
1002662;Book Invoice;03/05/2016 10:36
1002663;Create Purchase Order Item;10/04/2016 10:36
1002663;Send Purchase Order;11/04/2016 10:36
1002663;Receive Goods;22/04/2016 10:36
1002663;Scan Invoice;24/04/2016 10:36
1002663;Book Invoice;07/05/2016 10:36
1002664;Create Purchase Requisition Item;08/04/2016 10:36
1002664;Create Purchase Order Item;10/04/2016 10:36
1002664;Send Purchase Order;12/04/2016 10:36
1002664;Receive Order Confirmation;15/04/2016 10:36
1002664;Receive Goods;19/04/2016 10:36
1002664;Scan Invoice;26/04/2016 10:36
1002664;Book Invoice;04/05/2016 10:36
1002665;Create Purchase Requisition Item;08/04/2016 10:42
1002665;Create Purchase Order Item;10/04/2016 10:42
1002665;Send Purchase Order;12/04/2016 10:42
1002665;Receive Order Confirmation;14/04/2016 10:42
1002665;Receive Goods;19/04/2016 10:42
1002665;Scan Invoice;26/04/2016 10:42
1002665;Book Invoice;04/05/2016 10:42
1002666;Create Purchase Requisition Item;09/04/2016 10:47
1002666;Create Purchase Order Item;10/04/2016 10:47
1002666;Send Purchase Order;11/04/2016 10:47
1002666;Dun Order Confirmation;17/04/2016 10:47
1002666;Receive Order Confirmation;20/04/2016 10:47
1002666;Receive Goods;25/04/2016 10:47
1002666;Scan Invoice;01/05/2016 10:47
1002666;Book Invoice;05/05/2016 10:47
1002667;Create Purchase Requisition Item;09/04/2016 10:47
1002667;Create Purchase Order Item;10/04/2016 10:47
1002667;Send Purchase Order;13/04/2016 10:47
1002667;Dun Order Confirmation;15/04/2016 10:47
1002667;Receive Order Confirmation;19/04/2016 10:47
1002667;Receive Goods;25/04/2016 10:47
1002667;Scan Invoice;03/05/2016 10:47
1002667;Book Invoice;03/05/2016 10:47
1002668;Create Purchase Requisition Item;08/04/2016 10:47
1002668;Create Purchase Order Item;10/04/2016 10:47
1002668;Send Purchase Order;11/04/2016 10:47
1002668;Receive Goods;24/04/2016 10:47
1002668;Scan Invoice;27/04/2016 10:47
1002668;Set Payment Block;02/05/2016 10:47
1002668;Remove Payment Block;08/05/2016 10:47
1002668;Book Invoice;20/05/2016 10:47
1002669;Create Purchase Requisition Item;09/04/2016 10:47
1002669;Create Purchase Order Item;10/04/2016 10:47
1002669;Send Purchase Order;12/04/2016 10:47
1002669;Send Purchase Order Update;14/04/2016 10:47
1002669;Receive Goods;23/04/2016 10:47
1002669;Scan Invoice;27/04/2016 10:47
1002669;Book Invoice;10/05/2016 10:47
100267;Create Purchase Requisition Item;04/10/2016 17:57
100267;Create Purchase Order Item;06/10/2016 17:57
100267;Send Purchase Order;09/10/2016 17:57
100267;Block Purchase Order Item;13/10/2016 17:57
100267;Reactivate Purchase Order Item;17/10/2016 17:57
100267;Receive Goods;19/10/2016 17:57
100267;Scan Invoice;25/10/2016 17:57
100267;Book Invoice;12/11/2016 17:57
1002670;Create Purchase Requisition Item;08/04/2016 10:47
1002670;Create Purchase Order Item;10/04/2016 10:47
1002670;Send Purchase Order;12/04/2016 10:47
1002670;Change Currency;16/04/2016 10:47
1002670;Receive Goods;21/04/2016 10:47
1002670;Scan Invoice;27/04/2016 10:47
1002670;Book Invoice;18/05/2016 10:47
1002671;Create Purchase Requisition Item;08/04/2016 10:47
1002671;Create Purchase Order Item;10/04/2016 10:47
1002671;Send Purchase Order;12/04/2016 10:47
1002671;Delete Purchase Order Item;18/04/2016 10:47
1002672;Create Purchase Requisition Item;09/04/2016 10:47
1002672;Create Purchase Order Item;10/04/2016 10:47
1002672;Send Purchase Order;12/04/2016 10:47
1002672;Block Purchase Order Item;21/04/2016 10:47
1002673;Create Purchase Requisition Item;09/04/2016 10:47
1002673;Create Purchase Order Item;10/04/2016 10:47
1002673;Send Purchase Order;12/04/2016 10:47
1002673;Block Purchase Order Item;15/04/2016 10:47
1002673;Reactivate Purchase Order Item;18/04/2016 10:47
1002673;Receive Goods;27/04/2016 10:47
1002673;Scan Invoice;29/04/2016 10:47
1002673;Book Invoice;19/05/2016 10:47
1002674;Create Purchase Requisition Item;09/04/2016 10:47
1002674;Create Purchase Order Item;10/04/2016 10:47
1002674;Refuse Purchase Order Item;12/04/2016 10:47
1002675;Create Purchase Requisition Item;08/04/2016 10:47
1002675;Create Purchase Order Item;10/04/2016 10:47
1002675;Send Purchase Order;12/04/2016 10:47
1002675;Receive Goods;20/04/2016 10:47
1002675;Scan Invoice;26/04/2016 10:47
1002675;Book Invoice;05/05/2016 10:47
1002676;Create Purchase Requisition Item;07/04/2016 10:47
1002676;Create Purchase Order Item;10/04/2016 10:47
1002676;Send Purchase Order;12/04/2016 10:47
1002676;Receive Goods;22/04/2016 10:47
1002676;Scan Invoice;26/04/2016 10:47
1002676;Book Invoice;05/05/2016 10:47
1002677;Create Purchase Requisition Item;07/04/2016 10:47
1002677;Create Purchase Order Item;10/04/2016 10:47
1002677;Send Purchase Order;12/04/2016 10:47
1002677;Receive Goods;19/04/2016 10:47
1002677;Scan Invoice;27/04/2016 10:47
1002677;Book Invoice;13/05/2016 10:47
1002678;Create Purchase Requisition Item;08/04/2016 10:47
1002678;Create Purchase Order Item;10/04/2016 10:47
1002678;Send Purchase Order;12/04/2016 10:47
1002678;Receive Goods;21/04/2016 10:47
1002678;Scan Invoice;27/04/2016 10:47
1002678;Book Invoice;15/05/2016 10:47
1002679;Create Purchase Requisition Item;08/04/2016 10:47
1002679;Create Purchase Order Item;10/04/2016 10:47
1002679;Send Purchase Order;12/04/2016 10:47
1002679;Receive Goods;21/04/2016 10:47
1002679;Scan Invoice;25/04/2016 10:47
1002679;Book Invoice;10/05/2016 10:47
100268;Create Purchase Requisition Item;04/10/2016 18:00
100268;Create Purchase Order Item;06/10/2016 18:00
100268;Refuse Purchase Order Item;07/10/2016 18:00
1002680;Create Purchase Requisition Item;07/04/2016 10:47
1002680;Create Purchase Order Item;10/04/2016 10:47
1002680;Send Purchase Order;13/04/2016 10:47
1002680;Receive Goods;20/04/2016 10:47
1002680;Scan Invoice;27/04/2016 10:47
1002680;Book Invoice;10/05/2016 10:47
1002681;Create Purchase Requisition Item;09/04/2016 10:47
1002681;Create Purchase Order Item;10/04/2016 10:47
1002681;Send Purchase Order;12/04/2016 10:47
1002681;Receive Goods;22/04/2016 10:47
1002681;Scan Invoice;25/04/2016 10:47
1002681;Book Invoice;13/05/2016 10:47
1002682;Create Purchase Requisition Item;07/04/2016 10:47
1002682;Create Purchase Order Item;10/04/2016 10:47
1002682;Send Purchase Order;12/04/2016 10:47
1002682;Receive Goods;20/04/2016 10:47
1002682;Scan Invoice;28/04/2016 10:47
1002682;Book Invoice;05/05/2016 10:47
1002683;Create Purchase Requisition Item;08/04/2016 10:47
1002683;Create Purchase Order Item;10/04/2016 10:47
1002683;Send Purchase Order;12/04/2016 10:47
1002683;Receive Goods;21/04/2016 10:47
1002683;Scan Invoice;27/04/2016 10:47
1002683;Book Invoice;11/05/2016 10:47
1002684;Create Purchase Requisition Item;08/04/2016 10:47
1002684;Create Purchase Order Item;10/04/2016 10:47
1002684;Send Purchase Order;12/04/2016 10:47
1002684;Receive Goods;19/04/2016 10:47
1002684;Scan Invoice;24/04/2016 10:47
1002684;Book Invoice;06/05/2016 10:47
1002685;Create Purchase Requisition Item;08/04/2016 10:47
1002685;Create Purchase Order Item;10/04/2016 10:47
1002685;Send Purchase Order;13/04/2016 10:47
1002685;Receive Goods;18/04/2016 10:47
1002685;Scan Invoice;27/04/2016 10:47
1002685;Book Invoice;02/05/2016 10:47
1002686;Create Purchase Requisition Item;09/04/2016 10:47
1002686;Create Purchase Order Item;10/04/2016 10:47
1002686;Send Purchase Order;12/04/2016 10:47
1002686;Receive Goods;21/04/2016 10:47
1002686;Scan Invoice;25/04/2016 10:47
1002686;Book Invoice;29/04/2016 10:47
1002687;Create Purchase Requisition Item;08/04/2016 10:47
1002687;Create Purchase Order Item;10/04/2016 10:47
1002687;Send Purchase Order;13/04/2016 10:47
1002687;Receive Goods;19/04/2016 10:47
1002687;Scan Invoice;26/04/2016 10:47
1002687;Book Invoice;05/05/2016 10:47
1002688;Create Purchase Requisition Item;08/04/2016 10:47
1002688;Create Purchase Order Item;10/04/2016 10:47
1002688;Send Purchase Order;13/04/2016 10:47
1002688;Receive Goods;20/04/2016 10:47
1002688;Scan Invoice;27/04/2016 10:47
1002688;Book Invoice;02/05/2016 10:47
1002689;Create Purchase Requisition Item;08/04/2016 10:47
1002689;Create Purchase Order Item;10/04/2016 10:47
1002689;Send Purchase Order;13/04/2016 10:47
1002689;Receive Goods;21/04/2016 10:47
1002689;Scan Invoice;25/04/2016 10:47
1002689;Book Invoice;03/05/2016 10:47
100269;Create Purchase Requisition Item;03/10/2016 18:01
100269;Create Purchase Order Item;06/10/2016 18:01
100269;Send Purchase Order;09/10/2016 18:01
100269;Receive Goods;17/10/2016 18:01
100269;Scan Invoice;21/10/2016 18:01
100269;Book Invoice;01/11/2016 18:01
1002690;Create Purchase Requisition Item;08/04/2016 10:47
1002690;Create Purchase Order Item;10/04/2016 10:47
1002690;Send Purchase Order;13/04/2016 10:47
1002690;Receive Goods;19/04/2016 10:47
1002690;Scan Invoice;26/04/2016 10:47
1002690;Book Invoice;06/05/2016 10:47
1002691;Create Purchase Requisition Item;09/04/2016 10:47
1002691;Create Purchase Order Item;10/04/2016 10:47
1002691;Send Purchase Order;12/04/2016 10:47
1002691;Receive Goods;20/04/2016 10:47
1002691;Scan Invoice;26/04/2016 10:47
1002691;Book Invoice;03/05/2016 10:47
1002692;Scan Invoice;13/09/2016 10:00
1002692;Create Purchase Order Item;15/09/2016 10:00
1002692;Send Purchase Order;17/09/2016 10:00
1002692;Receive Goods;24/09/2016 10:00
1002692;Book Invoice;01/10/2016 10:00
1002693;Scan Invoice;13/11/2016 10:00
1002693;Create Purchase Order Item;15/11/2016 10:00
1002693;Send Purchase Order;18/11/2016 10:00
1002693;Receive Goods;25/11/2016 10:00
1002693;Book Invoice;03/12/2016 10:00
1002694;Scan Invoice;13/10/2016 10:00
1002694;Create Purchase Order Item;15/10/2016 10:00
1002694;Send Purchase Order;16/10/2016 10:00
1002694;Receive Goods;25/10/2016 10:00
1002694;Book Invoice;03/11/2016 10:00
1002695;Create Purchase Requisition Item;07/04/2016 10:48
1002695;Create Purchase Order Item;10/04/2016 10:48
1002695;Send Purchase Order;11/04/2016 10:48
1002695;Change Price;20/04/2016 10:48
1002695;Receive Goods;28/04/2016 10:48
1002695;Scan Invoice;04/05/2016 10:48
1002695;Book Invoice;11/05/2016 10:48
1002696;Create Purchase Requisition Item;08/04/2016 10:48
1002696;Create Purchase Order Item;10/04/2016 10:48
1002696;Send Purchase Order;13/04/2016 10:48
1002696;Change Price;20/04/2016 10:48
1002696;Receive Goods;30/04/2016 10:48
1002696;Scan Invoice;06/05/2016 10:48
1002696;Book Invoice;15/05/2016 10:48
1002697;Create Purchase Requisition Item;07/04/2016 10:48
1002697;Create Purchase Order Item;10/04/2016 10:48
1002697;Send Purchase Order;12/04/2016 10:48
1002697;Change Price;20/04/2016 10:48
1002697;Receive Goods;29/04/2016 10:48
1002697;Scan Invoice;05/05/2016 10:48
1002697;Book Invoice;11/05/2016 10:48
1002698;Create Purchase Requisition Item;08/04/2016 10:50
1002698;Create Purchase Order Item;10/04/2016 10:50
1002698;Send Purchase Order;12/04/2016 10:50
1002698;Change Price;19/04/2016 10:50
1002698;Receive Goods;28/04/2016 10:50
1002698;Scan Invoice;05/05/2016 10:50
1002698;Book Invoice;10/05/2016 10:50
1002699;Create Purchase Order Item;10/04/2016 10:53
1002699;Send Purchase Order;13/04/2016 10:53
1002699;Receive Goods;18/04/2016 10:53
1002699;Scan Invoice;28/04/2016 10:53
1002699;Book Invoice;03/05/2016 10:53
10027;Create Purchase Requisition Item;29/06/2016 14:09
10027;Create Purchase Order Item;30/06/2016 14:09
10027;Refuse Purchase Order Item;03/07/2016 14:09
100270;Create Purchase Requisition Item;04/10/2016 18:01
100270;Create Purchase Order Item;06/10/2016 18:01
100270;Send Purchase Order;08/10/2016 18:01
100270;Receive Goods;16/10/2016 18:01
100270;Scan Invoice;24/10/2016 18:01
100270;Book Invoice;09/11/2016 18:01
1002700;Create Purchase Order Item;10/04/2016 10:53
1002700;Send Purchase Order;13/04/2016 10:53
1002700;Receive Goods;21/04/2016 10:53
1002700;Scan Invoice;25/04/2016 10:53
1002700;Book Invoice;29/04/2016 10:53
1002700;Cancel Goods Receipt;18/06/2016 14:47
1002701;Create Purchase Order Item;10/04/2016 10:58
1002701;Send Purchase Order;13/04/2016 10:58
1002701;Receive Goods;22/04/2016 10:58
1002701;Scan Invoice;24/04/2016 10:58
1002701;Book Invoice;08/05/2016 10:58
1002702;Create Purchase Order Item;10/04/2016 10:58
1002702;Send Purchase Order;12/04/2016 10:58
1002702;Receive Goods;19/04/2016 10:58
1002702;Scan Invoice;25/04/2016 10:58
1002702;Book Invoice;29/04/2016 10:58
1002703;Create Purchase Order Item;10/04/2016 10:58
1002703;Send Purchase Order;11/04/2016 10:58
1002703;Receive Goods;21/04/2016 10:58
1002703;Scan Invoice;27/04/2016 10:58
1002703;Book Invoice;09/05/2016 10:58
1002704;Create Purchase Order Item;10/04/2016 10:58
1002704;Send Purchase Order;13/04/2016 10:58
1002704;Receive Goods;21/04/2016 10:58
1002704;Scan Invoice;26/04/2016 10:58
1002704;Book Invoice;29/04/2016 10:58
1002705;Create Purchase Requisition Item;09/04/2016 10:58
1002705;Create Purchase Order Item;10/04/2016 10:58
1002705;Send Purchase Order;12/04/2016 10:58
1002705;Receive Order Confirmation;14/04/2016 10:58
1002705;Receive Goods;21/04/2016 10:58
1002705;Scan Invoice;24/04/2016 10:58
1002705;Book Invoice;29/04/2016 10:58
1002706;Create Purchase Requisition Item;08/04/2016 10:58
1002706;Create Purchase Order Item;10/04/2016 10:58
1002706;Send Purchase Order;12/04/2016 10:58
1002706;Receive Order Confirmation;14/04/2016 10:58
1002706;Receive Goods;21/04/2016 10:58
1002706;Scan Invoice;26/04/2016 10:58
1002706;Book Invoice;09/05/2016 10:58
1002707;Create Purchase Requisition Item;08/04/2016 11:03
1002707;Create Purchase Order Item;10/04/2016 11:03
1002707;Send Purchase Order;12/04/2016 11:03
1002707;Dun Order Confirmation;14/04/2016 11:03
1002707;Receive Order Confirmation;19/04/2016 11:03
1002707;Receive Goods;26/04/2016 11:03
1002707;Scan Invoice;30/04/2016 11:03
1002707;Book Invoice;09/05/2016 11:03
1002707;Cancel Goods Receipt;27/10/2016 08:27
1002708;Create Purchase Requisition Item;07/04/2016 11:03
1002708;Create Purchase Order Item;10/04/2016 11:03
1002708;Send Purchase Order;11/04/2016 11:03
1002708;Dun Order Confirmation;14/04/2016 11:03
1002708;Receive Order Confirmation;20/04/2016 11:03
1002708;Receive Goods;26/04/2016 11:03
1002708;Scan Invoice;30/04/2016 11:03
1002708;Book Invoice;04/05/2016 11:03
1002709;Create Purchase Requisition Item;09/04/2016 11:05
1002709;Create Purchase Order Item;10/04/2016 11:05
1002709;Send Purchase Order;11/04/2016 11:05
1002709;Receive Goods;21/04/2016 11:05
1002709;Scan Invoice;27/04/2016 11:05
1002709;Set Payment Block;03/05/2016 11:05
1002709;Remove Payment Block;10/05/2016 11:05
1002709;Book Invoice;20/05/2016 11:05
100271;Create Purchase Requisition Item;05/10/2016 18:01
100271;Create Purchase Order Item;06/10/2016 18:01
100271;Send Purchase Order;08/10/2016 18:01
100271;Receive Goods;17/10/2016 18:01
100271;Scan Invoice;22/10/2016 18:01
100271;Book Invoice;03/11/2016 18:01
1002710;Create Purchase Requisition Item;09/04/2016 11:05
1002710;Create Purchase Order Item;10/04/2016 11:05
1002710;Send Purchase Order;11/04/2016 11:05
1002710;Send Purchase Order Update;17/04/2016 11:05
1002710;Receive Goods;25/04/2016 11:05
1002710;Scan Invoice;30/04/2016 11:05
1002710;Book Invoice;10/05/2016 11:05
1002710;Change Quantity;18/06/2016 15:24
1002711;Create Purchase Requisition Item;09/04/2016 11:05
1002711;Create Purchase Order Item;10/04/2016 11:05
1002711;Send Purchase Order;13/04/2016 11:05
1002711;Change Currency;15/04/2016 11:05
1002711;Receive Goods;22/04/2016 11:05
1002711;Scan Invoice;30/04/2016 11:05
1002711;Book Invoice;05/05/2016 11:05
1002711;Change Quantity;18/06/2016 15:24
1002711;Cancel Goods Receipt;27/10/2016 09:45
1002712;Create Purchase Requisition Item;09/04/2016 11:09
1002712;Create Purchase Order Item;10/04/2016 11:09
1002712;Send Purchase Order;11/04/2016 11:09
1002712;Delete Purchase Order Item;19/04/2016 11:09
1002713;Create Purchase Requisition Item;07/04/2016 11:09
1002713;Create Purchase Order Item;10/04/2016 11:09
1002713;Send Purchase Order;13/04/2016 11:09
1002713;Block Purchase Order Item;18/04/2016 11:09
1002714;Create Purchase Requisition Item;08/04/2016 11:09
1002714;Create Purchase Order Item;10/04/2016 11:09
1002714;Send Purchase Order;12/04/2016 11:09
1002714;Block Purchase Order Item;15/04/2016 11:09
1002714;Reactivate Purchase Order Item;19/04/2016 11:09
1002714;Receive Goods;27/04/2016 11:09
1002714;Scan Invoice;29/04/2016 11:09
1002714;Book Invoice;08/05/2016 11:09
1002715;Create Purchase Requisition Item;09/04/2016 11:09
1002715;Create Purchase Order Item;10/04/2016 11:09
1002715;Refuse Purchase Order Item;12/04/2016 11:09
1002716;Create Purchase Requisition Item;07/04/2016 11:09
1002716;Create Purchase Order Item;10/04/2016 11:09
1002716;Send Purchase Order;13/04/2016 11:09
1002716;Receive Goods;22/04/2016 11:09
1002716;Scan Invoice;28/04/2016 11:09
1002716;Book Invoice;06/05/2016 11:09
1002717;Create Purchase Requisition Item;07/04/2016 11:13
1002717;Create Purchase Order Item;10/04/2016 11:13
1002717;Send Purchase Order;12/04/2016 11:13
1002717;Receive Goods;22/04/2016 11:13
1002717;Scan Invoice;26/04/2016 11:13
1002717;Book Invoice;02/05/2016 11:13
1002718;Create Purchase Requisition Item;09/04/2016 11:13
1002718;Create Purchase Order Item;10/04/2016 11:13
1002718;Send Purchase Order;12/04/2016 11:13
1002718;Receive Goods;20/04/2016 11:13
1002718;Scan Invoice;27/04/2016 11:13
1002718;Book Invoice;05/05/2016 11:13
1002719;Create Purchase Requisition Item;08/04/2016 11:13
1002719;Create Purchase Order Item;10/04/2016 11:13
1002719;Send Purchase Order;11/04/2016 11:13
1002719;Receive Goods;21/04/2016 11:13
1002719;Scan Invoice;24/04/2016 11:13
1002719;Book Invoice;06/05/2016 11:13
100272;Create Purchase Requisition Item;04/10/2016 18:01
100272;Create Purchase Order Item;06/10/2016 18:01
100272;Send Purchase Order;08/10/2016 18:01
100272;Receive Goods;18/10/2016 18:01
100272;Scan Invoice;21/10/2016 18:01
100272;Book Invoice;07/11/2016 18:01
1002720;Create Purchase Requisition Item;09/04/2016 11:13
1002720;Create Purchase Order Item;10/04/2016 11:13
1002720;Send Purchase Order;13/04/2016 11:13
1002720;Receive Goods;21/04/2016 11:13
1002720;Scan Invoice;25/04/2016 11:13
1002720;Book Invoice;09/05/2016 11:13
1002721;Create Purchase Requisition Item;09/04/2016 11:13
1002721;Create Purchase Order Item;10/04/2016 11:13
1002721;Send Purchase Order;13/04/2016 11:13
1002721;Receive Goods;21/04/2016 11:13
1002721;Scan Invoice;26/04/2016 11:13
1002721;Book Invoice;02/05/2016 11:13
1002722;Create Purchase Requisition Item;08/04/2016 11:13
1002722;Create Purchase Order Item;10/04/2016 11:13
1002722;Send Purchase Order;11/04/2016 11:13
1002722;Receive Goods;20/04/2016 11:13
1002722;Scan Invoice;27/04/2016 11:13
1002722;Book Invoice;04/05/2016 11:13
1002723;Create Purchase Requisition Item;09/04/2016 11:13
1002723;Create Purchase Order Item;10/04/2016 11:13
1002723;Send Purchase Order;13/04/2016 11:13
1002723;Receive Goods;20/04/2016 11:13
1002723;Scan Invoice;24/04/2016 11:13
1002723;Book Invoice;05/05/2016 11:13
1002724;Create Purchase Requisition Item;08/04/2016 11:13
1002724;Create Purchase Order Item;10/04/2016 11:13
1002724;Send Purchase Order;12/04/2016 11:13
1002724;Receive Goods;21/04/2016 11:13
1002724;Scan Invoice;28/04/2016 11:13
1002724;Book Invoice;01/05/2016 11:13
1002725;Create Purchase Requisition Item;08/04/2016 11:13
1002725;Create Purchase Order Item;10/04/2016 11:13
1002725;Send Purchase Order;12/04/2016 11:13
1002725;Receive Goods;20/04/2016 11:13
1002725;Scan Invoice;27/04/2016 11:13
1002725;Book Invoice;08/05/2016 11:13
1002726;Create Purchase Requisition Item;08/04/2016 11:13
1002726;Create Purchase Order Item;10/04/2016 11:13
1002726;Send Purchase Order;13/04/2016 11:13
1002726;Receive Goods;19/04/2016 11:13
1002726;Scan Invoice;26/04/2016 11:13
1002726;Book Invoice;15/05/2016 11:13
1002727;Create Purchase Requisition Item;08/04/2016 11:13
1002727;Create Purchase Order Item;10/04/2016 11:13
1002727;Send Purchase Order;12/04/2016 11:13
1002727;Receive Goods;19/04/2016 11:13
1002727;Scan Invoice;28/04/2016 11:13
1002727;Book Invoice;13/05/2016 11:13
1002728;Create Purchase Requisition Item;09/04/2016 11:13
1002728;Create Purchase Order Item;10/04/2016 11:13
1002728;Send Purchase Order;12/04/2016 11:13
1002728;Receive Goods;21/04/2016 11:13
1002728;Scan Invoice;26/04/2016 11:13
1002728;Book Invoice;14/05/2016 11:13
1002729;Create Purchase Requisition Item;08/04/2016 11:14
1002729;Create Purchase Order Item;10/04/2016 11:14
1002729;Send Purchase Order;12/04/2016 11:14
1002729;Receive Goods;20/04/2016 11:14
1002729;Scan Invoice;25/04/2016 11:14
1002729;Book Invoice;13/05/2016 11:14
100273;Create Purchase Requisition Item;04/10/2016 18:08
100273;Create Purchase Order Item;06/10/2016 18:08
100273;Send Purchase Order;08/10/2016 18:08
100273;Receive Goods;15/10/2016 18:08
100273;Scan Invoice;21/10/2016 18:08
100273;Book Invoice;03/11/2016 18:08
1002730;Create Purchase Requisition Item;08/04/2016 11:14
1002730;Create Purchase Order Item;10/04/2016 11:14
1002730;Send Purchase Order;13/04/2016 11:14
1002730;Receive Goods;20/04/2016 11:14
1002730;Scan Invoice;24/04/2016 11:14
1002730;Book Invoice;08/05/2016 11:14
1002731;Create Purchase Requisition Item;08/04/2016 11:14
1002731;Create Purchase Order Item;10/04/2016 11:14
1002731;Send Purchase Order;12/04/2016 11:14
1002731;Receive Goods;19/04/2016 11:14
1002731;Scan Invoice;27/04/2016 11:14
1002731;Book Invoice;06/05/2016 11:14
1002732;Create Purchase Requisition Item;09/04/2016 11:15
1002732;Create Purchase Order Item;10/04/2016 11:15
1002732;Send Purchase Order;12/04/2016 11:15
1002732;Receive Goods;20/04/2016 11:15
1002732;Scan Invoice;25/04/2016 11:15
1002732;Book Invoice;12/05/2016 11:15
1002733;Scan Invoice;13/09/2016 10:00
1002733;Create Purchase Order Item;15/09/2016 10:00
1002733;Send Purchase Order;18/09/2016 10:00
1002733;Receive Goods;24/09/2016 10:00
1002733;Book Invoice;13/10/2016 10:00
1002734;Scan Invoice;12/10/2016 10:00
1002734;Create Purchase Order Item;15/10/2016 10:00
1002734;Send Purchase Order;17/10/2016 10:00
1002734;Receive Goods;27/10/2016 10:00
1002734;Book Invoice;10/11/2016 10:00
1002735;Scan Invoice;12/10/2016 10:00
1002735;Create Purchase Order Item;15/10/2016 10:00
1002735;Send Purchase Order;17/10/2016 10:00
1002735;Receive Goods;26/10/2016 10:00
1002735;Book Invoice;06/11/2016 10:00
1002736;Create Purchase Requisition Item;08/04/2016 11:20
1002736;Create Purchase Order Item;10/04/2016 11:20
1002736;Send Purchase Order;11/04/2016 11:20
1002736;Change Price;19/04/2016 11:20
1002736;Receive Goods;29/04/2016 11:20
1002736;Scan Invoice;05/05/2016 11:20
1002736;Book Invoice;15/05/2016 11:20
1002737;Create Purchase Requisition Item;09/04/2016 11:20
1002737;Create Purchase Order Item;10/04/2016 11:20
1002737;Send Purchase Order;12/04/2016 11:20
1002737;Change Price;19/04/2016 11:20
1002737;Receive Goods;28/04/2016 11:20
1002737;Scan Invoice;05/05/2016 11:20
1002737;Book Invoice;16/05/2016 11:20
1002738;Create Purchase Requisition Item;07/04/2016 11:21
1002738;Create Purchase Order Item;10/04/2016 11:21
1002738;Send Purchase Order;13/04/2016 11:21
1002738;Change Price;19/04/2016 11:21
1002738;Receive Goods;29/04/2016 11:21
1002738;Scan Invoice;03/05/2016 11:21
1002738;Book Invoice;22/05/2016 11:21
1002739;Create Purchase Requisition Item;09/04/2016 11:21
1002739;Create Purchase Order Item;10/04/2016 11:21
1002739;Send Purchase Order;13/04/2016 11:21
1002739;Change Price;17/04/2016 11:21
1002739;Receive Goods;30/04/2016 11:21
1002739;Scan Invoice;06/05/2016 11:21
1002739;Book Invoice;15/05/2016 11:21
100274;Create Purchase Requisition Item;03/10/2016 18:19
100274;Create Purchase Order Item;06/10/2016 18:19
100274;Send Purchase Order;08/10/2016 18:19
100274;Receive Goods;17/10/2016 18:19
100274;Scan Invoice;21/10/2016 18:19
100274;Book Invoice;04/11/2016 18:19
1002740;Create Purchase Order Item;10/04/2016 11:21
1002740;Send Purchase Order;13/04/2016 11:21
1002740;Receive Goods;21/04/2016 11:21
1002740;Scan Invoice;25/04/2016 11:21
1002740;Book Invoice;06/05/2016 11:21
1002741;Create Purchase Order Item;10/04/2016 11:26
1002741;Send Purchase Order;12/04/2016 11:26
1002741;Receive Goods;19/04/2016 11:26
1002741;Scan Invoice;24/04/2016 11:26
1002741;Book Invoice;07/05/2016 11:26
1002742;Create Purchase Order Item;10/04/2016 11:26
1002742;Send Purchase Order;12/04/2016 11:26
1002742;Receive Goods;19/04/2016 11:26
1002742;Scan Invoice;24/04/2016 11:26
1002742;Book Invoice;08/05/2016 11:26
1002743;Create Purchase Order Item;10/04/2016 11:26
1002743;Send Purchase Order;12/04/2016 11:26
1002743;Receive Goods;20/04/2016 11:26
1002743;Scan Invoice;28/04/2016 11:26
1002743;Book Invoice;12/05/2016 11:26
1002744;Create Purchase Order Item;10/04/2016 11:26
1002744;Send Purchase Order;12/04/2016 11:26
1002744;Receive Goods;21/04/2016 11:26
1002744;Scan Invoice;25/04/2016 11:26
1002744;Book Invoice;15/05/2016 11:26
1002745;Create Purchase Order Item;10/04/2016 11:26
1002745;Send Purchase Order;12/04/2016 11:26
1002745;Receive Goods;19/04/2016 11:26
1002745;Scan Invoice;24/04/2016 11:26
1002745;Book Invoice;08/05/2016 11:26
1002746;Create Purchase Requisition Item;08/04/2016 11:26
1002746;Create Purchase Order Item;10/04/2016 11:26
1002746;Send Purchase Order;12/04/2016 11:26
1002746;Receive Order Confirmation;14/04/2016 11:26
1002746;Receive Goods;20/04/2016 11:26
1002746;Scan Invoice;25/04/2016 11:26
1002746;Book Invoice;08/05/2016 11:26
1002747;Create Purchase Requisition Item;09/04/2016 11:26
1002747;Create Purchase Order Item;10/04/2016 11:26
1002747;Send Purchase Order;12/04/2016 11:26
1002747;Receive Order Confirmation;14/04/2016 11:26
1002747;Receive Goods;21/04/2016 11:26
1002747;Scan Invoice;27/04/2016 11:26
1002747;Book Invoice;11/05/2016 11:26
1002748;Create Purchase Requisition Item;07/04/2016 11:26
1002748;Create Purchase Order Item;10/04/2016 11:26
1002748;Send Purchase Order;12/04/2016 11:26
1002748;Dun Order Confirmation;14/04/2016 11:26
1002748;Receive Order Confirmation;18/04/2016 11:26
1002748;Receive Goods;24/04/2016 11:26
1002748;Scan Invoice;01/05/2016 11:26
1002748;Book Invoice;08/05/2016 11:26
